ds,yhat,yhat_lower,yhat_upper
2023-08-31,458.0962274789165,-245.7786320467719,1141.757632038377
2023-08-31,458.0962274789165,-299.43135124719703,1162.1647478731502
2023-09-01,471.1304083640419,-231.70090730636977,1174.2012052044374
2023-09-01,471.1304083640419,-242.17092183065293,1167.9159656262923
2023-09-01,471.1304083640419,-228.84382735315788,1164.8152384797193
2023-09-01,471.1304083640419,-267.3295011321063,1188.84127714955
2023-09-02,532.3370318997834,-233.9407563889872,1302.293396241477
2023-09-02,532.3370318997834,-164.33570029476923,1283.1569385665794
2023-09-02,532.3370318997834,-185.94780779028488,1254.5023959444732
2023-09-03,450.97428773972604,-278.4324047461891,1147.0214714233664
2023-09-04,490.49217001456645,-261.337577357084,1251.3244836701158
2023-09-05,442.15478483611787,-304.0297753043304,1135.7087511309073
2023-09-05,442.15478483611787,-296.99075056718453,1160.076796576269
2023-09-06,438.1171360656677,-307.04565612588345,1233.3502253582633
2023-09-06,438.1171360656677,-286.3776644783131,1110.5511410604565
2023-09-06,438.1171360656677,-295.9838976616008,1201.701053152979
2023-09-06,438.1171360656677,-291.29510211998877,1166.6961463575863
2023-09-06,438.1171360656677,-299.6782076884025,1150.3089281169773
2023-09-07,458.2844855700191,-279.4687802253116,1214.143639210266
2023-09-07,458.2844855700191,-264.0390922010305,1133.550040656475
2023-09-07,458.2844855700191,-307.71791511284664,1197.6730497076107
2023-09-08,471.3186665308571,-256.62173221620446,1203.525419857853
2023-09-08,471.3186665308571,-255.5589732775652,1195.9257502720504
2023-09-08,471.3186665308571,-219.93831022569285,1190.1080832019588
2023-09-08,471.3186665308571,-219.5206898039807,1226.0797170446663
2023-09-09,532.5252900664003,-170.93311123547295,1267.7522634962459
2023-09-09,532.5252900664003,-203.39793456916092,1298.0972026481106
2023-09-09,532.5252900664003,-170.63205277820802,1190.0522598456478
2023-09-10,451.162545906391,-263.78601654456804,1150.0785597739657
2023-09-11,490.6804281813508,-244.08347021435145,1222.7567805661522
2023-09-11,490.6804281813508,-278.3057305100318,1146.3893623887363
2023-09-13,438.30539423228606,-319.17412979025414,1200.7052851427163
2023-09-14,458.4727437365702,-283.9991900629136,1221.1037754320253
2023-09-15,471.5069246975283,-288.9167680988632,1183.8786673443553
2023-09-16,532.7135482331382,-201.19553000622432,1273.6729852544734
2023-09-16,532.7135482331382,-186.91062224816798,1207.0133208433467
2023-09-16,532.7135482331382,-169.28597974831283,1286.9221122466497
2023-09-17,451.35080407305605,-248.01493039908493,1152.9319307673284
2023-09-17,451.35080407305605,-240.77009174335873,1162.1991477840324
2023-09-17,451.35080407305605,-262.78393256031995,1164.4401002287796
2023-09-17,451.35080407305605,-259.23441244062417,1158.6405274273488
2023-09-17,451.35080407305605,-314.73984143588837,1179.430723958594
2023-09-18,490.868686376091,-263.42180511678595,1196.8172858995747
2023-09-18,490.868686376091,-255.55009215431005,1211.612277505825
2023-09-18,490.868686376091,-275.71935733875165,1198.5297239707068
2023-09-19,442.53130122595337,-341.57553571001154,1144.9882570295777
2023-09-19,442.53130122595337,-286.06189159794957,1137.3464057700055
2023-09-21,458.6610020161747,-278.8828024090974,1212.2576601178355
2023-09-21,458.6610020161747,-297.87811241661467,1134.399222458365
2023-09-22,471.6951830051149,-204.87468771622636,1175.4544997187782
2023-09-22,471.6951830051149,-278.0177098202139,1156.8214519763746
2023-09-23,532.90180656904,-190.17461194281248,1262.6001986375566
2023-09-24,451.53906243722014,-270.9901569811876,1120.351145466401
2023-09-24,451.53906243722014,-316.3133423055915,1132.3216477391732
2023-09-25,491.0569447403539,-208.23839907761743,1246.6159415888376
2023-09-25,491.0569447403539,-242.2162611436717,1200.9703696324493
2023-09-25,491.0569447403539,-237.5006602799184,1273.279972073177
2023-09-26,442.71955958997296,-356.9171210467885,1183.888520925659
2023-09-28,458.8492603804216,-231.66177564031878,1213.5989092411442
2023-09-28,458.8492603804216,-264.8235393039123,1117.0481767030292
2023-09-28,458.8492603804216,-355.38171878273135,1138.442537319113
2023-09-29,471.8834413691412,-288.9639569372654,1207.23246475248
2023-09-29,471.8834413691412,-242.02249580143723,1262.7413975128964
2023-09-29,471.8834413691412,-255.69393453853777,1196.20533079965
2023-09-29,471.8834413691412,-266.92998828937806,1193.5553272270035
2023-09-30,533.0900649332807,-163.496842827175,1273.412436716418
2023-09-30,533.0900649332807,-198.59214993626603,1222.2550391380994
2023-10-01,451.72732081123524,-314.63168640891735,1165.952136294478
2023-10-01,451.72732081123524,-335.5922413032983,1166.5598220275476
2023-10-01,451.72732081123524,-281.21659755600047,1135.9987246647365
2023-10-02,491.24520312426284,-254.1842365023676,1220.4244368676925
2023-10-02,491.24520312426284,-234.1340789761038,1230.2919664713584
2023-10-02,491.24520312426284,-237.78492984800252,1254.191035375151
2023-10-02,491.24520312426284,-221.0860921187726,1177.4896418488752
2023-10-02,491.24520312426284,-253.59292350334576,1219.1043494530209
2023-10-03,442.9078179836401,-238.32092665085872,1160.3352789623466
2023-10-03,442.9078179836401,-295.0898100202878,1196.144910746325
2023-10-03,442.9078179836401,-240.12301698246853,1198.7412437875666
2023-10-03,442.9078179836401,-264.3107772861357,1152.1173142223893
2023-10-03,442.9078179836401,-334.1526086523342,1147.8602000303827
2023-10-04,438.87016925178517,-302.6933316664061,1187.359161815863
2023-10-04,438.87016925178517,-270.591355801717,1218.9172926850943
2023-10-04,438.87016925178517,-295.56641835758046,1188.995152617646
2023-10-04,438.87016925178517,-310.19927044149824,1180.1709848775188
2023-10-04,438.87016925178517,-286.4395525920095,1186.367696621762
2023-10-04,438.87016925178517,-262.43890084187575,1128.3198748301143
2023-10-05,459.037518794081,-255.69954271889188,1233.9357745899158
2023-10-05,459.037518794081,-272.2214973459559,1188.2202301543575
2023-10-06,472.0716997927504,-273.47285982000307,1169.2853405885244
2023-10-07,533.2783233665742,-187.7862086394379,1246.30195461592
2023-10-07,533.2783233665742,-195.26543148028847,1241.9731186920078
2023-10-07,533.2783233665742,-144.07077206870702,1243.9612616690474
2023-10-07,533.2783233665742,-145.54694578263218,1309.2829256983814
2023-10-08,451.9155792446754,-278.6120230484712,1162.166582054618
2023-10-08,451.9155792446754,-256.6539749549817,1209.7622353041493
2023-10-09,491.4334615576049,-170.89019599476075,1201.1376783045846
2023-10-09,491.4334615576049,-241.28949455180668,1235.8513116820811
2023-10-09,491.4334615576049,-280.02451988227244,1195.2806629667366
2023-10-10,443.0960764372284,-386.8934127503921,1122.9563145123184
2023-10-10,443.0960764372284,-242.71844627035503,1163.3074743081515
2023-10-10,443.0960764372284,-273.327692894139,1188.3039014768867
2023-10-10,443.0960764372284,-274.5950508763728,1161.525532361324
2023-10-11,439.0584277249195,-286.7333546179603,1167.3255576118256
2023-10-11,439.0584277249195,-259.6175116818184,1169.994924022284
2023-10-11,439.0584277249195,-308.17895522034655,1099.90035821898
2023-10-11,439.0584277249195,-303.993962335765,1130.6162336278949
2023-10-11,439.0584277249195,-249.18517813905524,1151.435436285777
2023-10-11,439.0584277249195,-279.22788788165525,1144.316563747978
2023-10-11,439.0584277249195,-273.32633791210895,1168.752828362607
2023-10-12,459.225777287384,-260.97185982052173,1139.1821212515797
2023-10-12,459.225777287384,-279.5400294155768,1217.879781132515
2023-10-12,459.225777287384,-257.03936775798024,1185.195501619768
2023-10-13,472.25995830604336,-268.2621408606786,1203.7598342389524
2023-10-13,472.25995830604336,-217.04975855115703,1180.9546390806427
2023-10-13,472.25995830604336,-287.8668932292978,1179.0301487075446
2023-10-14,533.4665818999933,-216.27077663480378,1255.884745493733
2023-10-14,533.4665818999933,-187.35276214683813,1276.898926993919
2023-10-15,452.1038377981363,-291.5833968171947,1182.942413833071
2023-10-15,452.1038377981363,-260.95422322468636,1133.8593701620046
2023-10-15,452.1038377981363,-240.63969575820798,1213.795177012114
2023-10-16,491.62172013110217,-249.97298305810813,1208.6638635921613
2023-10-16,491.62172013110217,-272.0316740199172,1237.9165308523802
2023-10-16,491.62172013110217,-237.16707383848154,1227.975415623811
2023-10-16,491.62172013110217,-243.84447602905195,1191.2987971245195
2023-10-17,443.2843350106013,-305.4862791899839,1128.8124406864085
2023-10-17,443.2843350106013,-298.23122000119776,1136.3511606848358
2023-10-18,439.24668629860093,-264.2318587948079,1123.6968525675632
2023-10-18,439.24668629860093,-345.4529032714491,1190.284781245375
2023-10-19,459.4140358610306,-363.7064934192888,1211.6760799397975
2023-10-19,459.4140358610306,-269.07593127480493,1191.834227174783
2023-10-19,459.4140358610306,-277.8489976237893,1267.9602102579438
2023-10-19,459.4140358610306,-293.060729460858,1203.2920880436152
2023-10-20,472.4482167828154,-262.9667166712867,1226.827006794215
2023-10-21,533.6548402797968,-215.68327111305624,1306.5720942255296
2023-10-22,452.29209608099893,-288.88374317810116,1217.2386318393064
2023-10-22,452.29209608099893,-303.95785199250463,1187.224264006217
2023-10-22,452.29209608099893,-271.5470431658821,1204.4093847694123
2023-10-23,491.80997831701814,-197.59723827514753,1178.1618657153072
2023-10-23,491.80997831701814,-260.98542092882167,1229.7659851968492
2023-10-23,491.80997831701814,-215.02434972518412,1213.841197343792
2023-10-23,491.80997831701814,-221.51898613694487,1238.0067078679015
2023-10-24,443.4725930997567,-255.33366806599014,1156.8021273269474
2023-10-24,443.4725930997567,-263.0828590138534,1190.7444240914383
2023-10-24,443.4725930997567,-314.43234070970243,1100.021117169333
2023-10-24,443.4725930997567,-302.452899339645,1151.3190230377998
2023-10-25,439.4349442909104,-293.45229282571813,1157.6955279311235
2023-10-25,439.4349442909104,-248.11860799747305,1182.7503111936721
2023-10-26,459.60229375616655,-291.7675125205901,1204.3572090444372
2023-10-26,459.60229375616655,-347.31674395521657,1218.885982033571
2023-10-26,459.60229375616655,-268.8126774424204,1148.659725136305
2023-10-27,472.6364746780715,-257.79169887471954,1194.9241120902925
2023-10-27,472.6364746780715,-204.983171378838,1116.5378782869896
2023-10-27,472.6364746780715,-229.6516804093734,1191.5986303074756
2023-10-29,452.48035397621743,-219.63815117680977,1165.1108882873646
2023-10-29,452.48035397621743,-300.81872731788593,1129.375055781374
2023-10-29,452.48035397621743,-287.48862466747465,1247.0841192888088
2023-10-29,452.48035397621743,-275.93172927912224,1199.2650607776611
2023-10-29,452.48035397621743,-261.77688639412486,1206.4981478800867
2023-10-29,452.48035397621743,-267.4300727723312,1114.5142583703177
2023-10-30,491.99823621224795,-275.5520919322978,1152.2928261259444
2023-10-31,443.66085099486213,-307.82860824556553,1139.2604699384538
2023-10-31,443.66085099486213,-229.42139577985762,1140.3274622069532
2023-10-31,443.66085099486213,-246.0174281021034,1156.671842452397
2023-11-01,439.62320218590276,-271.1108869963296,1144.710818828004
2023-11-01,439.62320218590276,-329.37669379997345,1197.3600290591721
2023-11-01,439.62320218590276,-271.5183001003622,1133.619656608318
2023-11-01,439.62320218590276,-335.74463329281514,1153.975018327622
2023-11-02,459.79055165169615,-228.89952318312322,1208.2153586063587
2023-11-02,459.79055165169615,-281.6054603511083,1174.362808561648
2023-11-02,459.79055165169615,-256.8946792780636,1208.0707306474335
2023-11-02,459.79055165169615,-273.7135422558447,1200.2365746771495
2023-11-02,459.79055165169615,-262.9593569920452,1214.8544846386421
2023-11-02,459.79055165169615,-286.68761694461284,1193.2713806132308
2023-11-03,472.82473257332754,-243.92471869032138,1201.9493533529958
2023-11-04,534.0313560703213,-204.61003132017336,1243.1778242522516
2023-11-05,452.66861187159725,-241.6814120761238,1205.6705694012248
2023-11-05,452.66861187159725,-281.083793919613,1173.6668037917284
2023-11-06,492.1864941075968,-232.98417957724416,1228.3944160854985
2023-11-06,492.1864941075968,-235.1654653604092,1220.9914088034338
2023-11-07,443.84910889015066,-315.0309724639156,1185.8400480372577
2023-11-07,443.84910889015066,-301.43540465644344,1191.01155013599
2023-11-07,443.84910889015066,-266.3263709119591,1151.152716785373
2023-11-07,443.84910889015066,-246.34191045948228,1149.8797991538308
2023-11-07,443.84910889015066,-262.0640685277993,1208.8632856018776
2023-11-07,443.84910889015066,-348.374261765911,1153.426282510696
2023-11-08,439.8114600813168,-294.38725249871715,1172.705252168158
2023-11-08,439.8114600813168,-241.2887519327855,1140.7286153626685
2023-11-09,459.9788095466816,-258.0381205407933,1188.5814945908114
2023-11-09,459.9788095466816,-249.29041934218918,1124.0810297587793
2023-11-09,459.9788095466816,-286.4628997421449,1130.5569267839096
2023-11-10,473.01299046858367,-231.42072734623144,1247.4348750375045
2023-11-10,473.01299046858367,-235.1175651072454,1187.1973307250091
2023-11-12,452.8568697668158,-269.57159057802704,1201.822440266145
2023-11-12,452.8568697668158,-220.22481780680909,1209.3857320092927
2023-11-13,492.37475200270774,-238.81293190148733,1192.1261321563588
2023-11-13,492.37475200270774,-204.15037827298679,1184.3314296863234
2023-11-14,444.03736678543913,-301.45764532558724,1155.5860331417623
2023-11-14,444.03736678543913,-289.98605506854943,1140.3399951777028
2023-11-14,444.03736678543913,-280.78796749901153,1275.9322825005754
2023-11-14,444.03736678543913,-327.0661074359557,1173.2804485109007
2023-11-15,439.99971797657213,-275.3905569320033,1188.7522714454099
2023-11-15,439.99971797657213,-236.97126962977174,1168.894628443449
2023-11-15,439.99971797657213,-307.00860698583085,1166.0086147558638
2023-11-16,460.1670674420144,-265.076225088182,1182.5067478509075
2023-11-17,473.2012483639837,-223.61392166524118,1175.8784271806162
2023-11-17,473.2012483639837,-308.84662097793625,1214.870086671235
2023-11-17,473.2012483639837,-292.5292340388457,1218.7795303904152
2023-11-17,473.2012483639837,-263.8486011414072,1145.9377478827248
2023-11-18,534.4078718607874,-152.3035171464041,1241.1400899899077
2023-11-18,534.4078718607874,-211.66816896730228,1261.2818480228789
2023-11-18,534.4078718607874,-187.60708179742585,1268.4639459150715
2023-11-19,453.0451276620344,-314.0910563656182,1211.7114300810229
2023-11-19,453.0451276620344,-236.76730365523787,1136.9795720689124
2023-11-20,492.563009898077,-264.1922327694756,1258.4188595632547
2023-11-21,444.2256246807276,-304.41865221723555,1176.7985723078407
2023-11-21,444.2256246807276,-238.2762998042726,1175.1948878581952
2023-11-21,444.2256246807276,-278.82227479044997,1177.4729752053731
2023-11-22,440.18797587177534,-312.33625628638384,1171.9853892640153
2023-11-22,440.18797587177534,-266.5498337910184,1155.8806004493526
2023-11-22,440.18797587177534,-314.8340626669499,1206.3812889088458
2023-11-23,460.35532533715036,-281.1477604430301,1204.0019879171268
2023-11-23,460.35532533715036,-336.05988826169,1228.3234303673578
2023-11-23,460.35532533715036,-291.8146373345376,1158.644828128704
2023-11-24,473.3895062590959,-236.41566856110092,1126.0144171094696
2023-11-24,473.3895062590959,-253.78152593313914,1256.0532097916084
2023-11-24,473.3895062590959,-246.52329360846062,1176.612619707896
2023-11-25,534.5961297560516,-220.611961279829,1279.353693254424
2023-11-25,534.5961297560516,-183.00602838518088,1214.584345181111
2023-11-26,453.23338555731567,-328.47904515515023,1156.3165376769343
2023-11-26,453.23338555731567,-270.9802529818603,1212.0880595399703
2023-11-27,492.7512677933069,-235.26621945054978,1170.5280617532696
2023-11-27,492.7512677933069,-218.59716989900596,1194.5457635154798
2023-11-27,492.7512677933069,-255.19879296838852,1214.4302166231905
2023-11-28,444.41388257583316,-233.946917235587,1181.4929664084425
2023-11-28,444.41388257583316,-283.82028694885685,1192.9864135870046
2023-11-29,440.37623376697854,-246.09301605110628,1189.644996476979
2023-11-29,440.37623376697854,-278.59151579660164,1179.7979918726155
2023-11-29,440.37623376697854,-326.91762485049867,1163.8397419717232
2023-11-30,460.5435832322864,-230.92962748708322,1218.9077182017104
2023-11-30,460.5435832322864,-245.36239212889663,1201.5691706065638
2023-11-30,460.5435832322864,-284.03370173839016,1225.2626142764589
2023-12-01,473.5777641543406,-290.2365788196467,1198.9522272980835
2023-12-01,473.5777641543406,-253.7459657889071,1183.1796682600807
2023-12-02,534.7843876514369,-250.13388993333467,1219.8345437244398
2023-12-02,534.7843876514369,-220.4691658269499,1296.9681224703982
2023-12-02,534.7843876514369,-202.16734330694308,1263.7896307870826
2023-12-03,453.4216434525342,-285.62352158506667,1190.0320240368578
2023-12-04,492.93952568865575,-198.64453456051362,1211.1549121934388
2023-12-04,492.93952568865575,-247.6956692481911,1224.9588250975505
2023-12-04,492.93952568865575,-236.91472979430446,1139.9414017524125
2023-12-04,492.93952568865575,-236.63981805487612,1197.4123385631055
2023-12-05,444.6021404713046,-305.5131976452041,1122.6177643600522
2023-12-05,444.6021404713046,-272.72778193030865,1211.303771829029
2023-12-05,444.6021404713046,-258.1181626215812,1177.1061924992298
2023-12-05,444.6021404713046,-269.02522291600536,1202.4542362800019
2023-12-05,444.6021404713046,-267.34507397185814,1215.1974109454402
2023-12-06,440.5644916622339,-292.00926925267527,1149.3587062928502
2023-12-06,440.5644916622339,-279.1146578408458,1196.5554703662724
2023-12-06,440.5644916622339,-294.40453797094773,1167.3539330355773
2023-12-06,440.5644916622339,-265.33163974999246,1181.8680985736928
2023-12-06,440.5644916622339,-331.29169990519443,1199.1879602462902
2023-12-07,460.73184112781604,-253.2362267027346,1203.2086624977542
2023-12-07,460.73184112781604,-293.27675340456415,1186.631619517578
2023-12-08,473.76602204959676,-213.041550907958,1179.5482350713908
2023-12-08,473.76602204959676,-194.2173727078559,1171.4990964957296
2023-12-08,473.76602204959676,-279.523441677056,1246.353791632147
2023-12-08,473.76602204959676,-265.10392690574207,1159.8851815005353
2023-12-09,534.9726455466387,-235.18941309271895,1292.6610508676586
2023-12-09,534.9726455466387,-206.40220971762466,1273.0877043971154
2023-12-09,534.9726455466387,-178.38489993297537,1205.3091048538881
2023-12-09,534.9726455466387,-155.47767640806532,1231.2710839461963
2023-12-09,534.9726455466387,-173.65722718084993,1188.9017901386399
2023-12-09,534.9726455466387,-198.15690531351584,1223.514041709031
2023-12-10,453.60990134778416,-255.700192683134,1232.3010087414013
2023-12-10,453.60990134778416,-251.02833588077564,1152.1844178471688
2023-12-10,453.60990134778416,-245.14104642885164,1189.5429759738784
2023-12-10,453.60990134778416,-296.13152842000704,1217.6548561411864
2023-12-11,493.1277835840046,-315.22075497310726,1219.4789194046384
2023-12-11,493.1277835840046,-204.51437070451533,1185.587344624175
2023-12-12,444.79039836648633,-294.57724282967854,1167.741043385286
2023-12-12,444.79039836648633,-260.320605882865,1207.25656561115
2023-12-13,440.75274955743714,-261.5058123796972,1149.401653456629
2023-12-13,440.75274955743714,-297.14791678022203,1182.3709567666135
2023-12-13,440.75274955743714,-305.27213192687685,1178.6300257263777
2023-12-14,460.920099022952,-234.87650791623273,1265.096202204382
2023-12-14,460.920099022952,-239.74376746805376,1199.8438380358607
2023-12-15,473.95427994499676,-247.64215320967523,1267.6180281383608
2023-12-15,473.95427994499676,-252.13970855278555,1254.4157291194165
2023-12-16,535.160903441903,-180.85317646591704,1211.8970374020726
2023-12-16,535.160903441903,-227.5078739379895,1286.3910938983033
2023-12-16,535.160903441903,-169.39802805830126,1237.3602704345149
2023-12-17,453.79815924313255,-221.25595068282482,1158.3416047465118
2023-12-17,453.79815924313255,-244.92090093917508,1202.293655277452
2023-12-18,493.3160414791155,-211.94551866423447,1252.0427774570637
2023-12-18,493.3160414791155,-190.4816058011959,1209.2999593417567
2023-12-18,493.3160414791155,-241.74404294677862,1244.7811434376918
2023-12-18,493.3160414791155,-209.02155013826913,1219.7189524953715
2023-12-19,444.9786562619578,-280.5447642136162,1186.1440179987192
2023-12-19,444.9786562619578,-294.2495315407618,1206.5610897266347
2023-12-19,444.9786562619578,-313.21996554808965,1207.7716393316502
2023-12-20,440.94100745285107,-251.05112390222388,1155.1087759266206
2023-12-20,440.94100745285107,-334.86721066765074,1101.1433677296836
2023-12-20,440.94100745285107,-268.9343577722569,1146.8781764365144
2023-12-20,440.94100745285107,-240.59488678260004,1131.3958665586329
2023-12-20,440.94100745285107,-349.6826919115834,1124.6794054821626
2023-12-21,461.10835691828476,-257.97933521106137,1194.0204249404333
2023-12-22,474.14253784039676,-304.0168794088764,1237.6127501804483
2023-12-23,535.3491613371048,-150.75062496135513,1205.0459909756134
2023-12-23,535.3491613371048,-180.79165285599123,1225.891373223416
2023-12-23,535.3491613371048,-171.7086124632411,1305.8037779444026
2023-12-23,535.3491613371048,-202.78318315852658,1290.1629700469748
2023-12-23,535.3491613371048,-204.97397692362395,1284.8838680372876
2023-12-23,535.3491613371048,-194.69540489367265,1219.9845396423364
2023-12-24,453.9864171383825,-266.4214577341387,1210.2853294680456
2023-12-24,453.9864171383825,-317.1443925753305,1128.2241751362872
2023-12-25,493.50429937446427,-270.80744641160067,1220.7876483287232
2023-12-26,445.1669141570633,-263.8644707604016,1197.074878763839
2023-12-26,445.1669141570633,-291.2208643020421,1154.742168461702
2023-12-26,445.1669141570633,-319.85339413990994,1206.3431886497933
2023-12-26,445.1669141570633,-307.2403160182528,1131.1261846245152
2023-12-26,445.1669141570633,-258.6544370439434,1173.5580682096538
2023-12-26,445.1669141570633,-257.37159765740097,1152.1163944377743
2023-12-27,441.12926534805433,-233.95346588465932,1130.5007216743045
2023-12-27,441.12926534805433,-299.0747293281047,1185.8583510503595
2023-12-28,461.29661481346704,-314.0294566602851,1232.8270126078814
2023-12-28,461.29661481346704,-241.91899830861482,1131.1045515612986
2023-12-28,461.29661481346704,-233.71347058238726,1194.0239439848358
2023-12-29,474.33079573550896,-258.0151502420516,1229.2695695522882
2023-12-29,474.33079573550896,-283.27397477643785,1179.1034711736643
2023-12-29,474.33079573550896,-249.03902709511905,1198.7945710725253
2023-12-29,474.33079573550896,-265.8548174613295,1184.1957613585582
2023-12-31,454.17467503360103,-304.65880202681683,1166.980385338055
2024-01-01,493.6925572696942,-190.9989006663547,1238.506474055093
2024-01-01,493.6925572696942,-216.31732552483274,1226.7381402675085
